ID,Type,Label,Title,Text
REC_27,Recital,Recital (27),,"(27) Gleichwohl sollte sich ein solcher frühzeitiger Eingriff darauf beschränken, nur die Verpflichtungen aufzuerlegen, die erforderlich und geeignet sind, um sicherzustellen, dass die betreffenden Dienste bestreitbar bleiben, und um der ermittelten Gefahr unfairer Bedingungen und Praktiken vorzubeugen. Verpflichtungen, durch die verhindert wird, dass die betreffenden Unternehmen, die zentrale Plattformdienste bereitstellen, hinsichtlich ihrer Tätigkeiten eine gefestigte und dauerhafte Position erlangen, z. B. Verpflichtungen, die der Übertragung von Marktmacht vorbeugen, und Verpflichtungen, die Anbieterwechsel und Parallelverwendung mehrerer Dienste erleichtern, sind gezielter auf diesen Zweck ausgerichtet. Im Hinblick auf die Wahrung der Verhältnismäßigkeit sollte die Kommission zudem nur jene Verpflichtungen auswählen, die erforderlich und angemessen sind, um die Ziele dieser Verordnung zu erreichen, und regelmäßig überprüfen, ob diese Verpflichtungen aufrechterhalten, aufgehoben oder angepasst werden sollten."
REC_28,Recital,Recital (28),,"(28) Die Anwendung nur derjenigen Verpflichtungen, die erforderlich und angemessen sind, um die Ziele dieser Verordnung zu erreichen, sollte der Kommission die Möglichkeit bieten, rechtzeitig und wirksam einzugreifen, und dabei die Verhältnismäßigkeit der in Betracht gezogenen Maßnahmen umfassend zu wahren. Ferner sollte es das Vertrauen der tatsächlichen oder potenziellen Marktteilnehmer in die Bestreitbarkeit und Fairness der betreffenden Dienste stärken."
REC_29,Recital,Recital (29),,"(29) Torwächter sollten die in dieser Verordnung festgelegten Verpflichtungen in Bezug auf jeden in dem entsprechenden Benennungsbeschluss aufgeführten zentralen Plattformdienst einhalten. Im Rahmen der Anwendung der Verpflichtungen sollte eine etwaige Konglomeratsposition von Torwächtern berücksichtigt werden. Darüber hinaus sollte es der Kommission möglich sein, dem Torwächter per Beschluss Durchführungsmaßnahmen aufzuerlegen. Diese Durchführungsmaßnahmen sollten so konzipiert sein, dass sie möglichst große Wirkung entfalten; sie sollten den Merkmalen zentraler Plattformdienste und etwaigen Umgehungsrisiken Rechnung tragen und mit dem Grundsatz der Verhältnismäßigkeit und den Grundrechten sowohl der betreffenden Unternehmen als auch Dritter im Einklang stehen."
REC_30,Recital,Recital (30),,"(30) Angesichts der sich äußerst rasch wandelnden und komplexen technologischen Beschaffenheit zentraler Plattformdienste muss der Status von Torwächtern – auch derjenigen, die voraussichtlich in naher Zukunft hinsichtlich ihrer Tätigkeiten eine gefestigte und dauerhafte Position erlangen werden – regelmäßig überprüft werden. Um allen Marktteilnehmern einschließlich der Torwächter die erforderliche Rechtssicherheit bezüglich der anwendbaren rechtlichen Verpflichtungen zu bieten, müssen diese regelmäßigen Überprüfungen zeitlich begrenzt sein. Außerdem ist es wichtig, solche Überprüfungen regelmäßig, und zwar mindestens alle drei Jahre, durchzuführen. Darüber hinaus ist es wichtig klarzustellen, dass nicht jede Änderung der Sachlage, auf deren Grundlage ein Unternehmen, das zentrale Plattformdienste bereitstellt, als Torwächter benannt wurde, eine Änderung des Benennungsbeschlusses erfordern sollte. Eine Änderung ist nur dann erforderlich, wenn die Änderung der Sachlage auch zu einer Änderung der Bewertung führt. Die Feststellung, ob dies der Fall ist oder nicht, sollte auf einer Einzelfallbewertung der Sachlage und der Umstände beruhen."
REC_31,Recital,Recital (31),,"(31) Um die Bestreitbarkeit und Fairness der von Torwächtern bereitgestellten zentralen Plattformdienste zu gewährleisten, ist es erforderlich, harmonisierte Vorschriften in Bezug auf diese Dienste klar und eindeutig festzulegen. Solche Regeln werden benötigt, um dem Risiko vorzubeugen, dass Praktiken von Torwächtern nachteilige Auswirkungen haben, und kämen dem Geschäftsumfeld der betreffenden Dienste, den Nutzern und letztlich der Gesellschaft insgesamt zugute. Die Verpflichtungen beziehen sich auf diejenigen Praktiken, die unter Berücksichtigung der Merkmale des digitalen Sektors als die Bestreitbarkeit untergrabend oder als unfair angesehen werden – oder beides – und die besonders negative unmittelbare Auswirkungen auf gewerbliche Nutzer und Endnutzer haben. Die in dieser Verordnung festgelegten Verpflichtungen sollten insbesondere der Art der bereitgestellte zentralen Plattformdienste Rechnung tragen können. Die Verpflichtungen aus dieser Verordnung sollten die Bestreitbarkeit und Fairness nicht nur hinsichtlich der im Benennungsbeschluss aufgeführten zentralen Plattformdienste, sondern auch hinsichtlich anderer digitaler Produkte und Dienstleistungen gewährleisten, bei denen Torwächter ihre Funktion als Zugangstor für sich nutzen und die häufig zusammen mit den zentralen Plattformdiensten oder zu deren Unterstützung bereitgestellt werden."
REC_32,Recital,Recital (32),,"(32) Für die Zwecke dieser Verordnung sollte sich „Bestreitbarkeit“ auf die Fähigkeit von Unternehmen beziehen, Hindernisse für einen Markteintritt oder eine Expansion wirksam zu überwinden und den Torwächter aufgrund der Vorzüge ihrer Produkte und Dienstleistungen herauszufordern. Die Merkmale zentraler Plattformdienste im digitalen Sektor wie etwa Netzwerkeffekte, ausgeprägte Größenvorteile und Datenvorteile haben die Bestreitbarkeit dieser Dienste und der damit verbundenen Ökosysteme eingeschränkt. Eine solche geringe Bestreitbarkeit verringert die Anreize zur Innovation und Verbesserung von Produkten und Dienstleistungen für den Torwächter, seine gewerblichen Nutzer, seine Herausforderer und Kunden und wirkt sich somit negativ auf das Innovationspotenzial der gesamten Online-Plattformwirtschaft aus. Die Bestreitbarkeit der Dienste im digitalen Sektor kann auch eingeschränkt sein, wenn es mehr als einen Torwächter für einen zentralen Plattformdienst gibt. Mit dieser Verordnung sollten daher bestimmte Praktiken von Torwächtern verboten werden, die geeignet sind, Hindernisse für einen Markteintritt oder eine Expansion zu vergrößern, und sollten Torwächtern bestimmte Verpflichtungen auferlegt werden, die diese Hindernisse tendenziell verringern. Mit den Verpflichtungen sollte auch auf Situationen eingegangen werden, in denen die Position des Torwächters womöglich so gefestigt ist, dass der Wettbewerb zwischen Plattformen kurzfristig nicht wirksam ist, sodass ein plattforminterner Wettbewerb geschaffen oder verstärkt werden muss."
REC_33,Recital,Recital (33),,"(33) Für die Zwecke dieser Verordnung sollte sich „unfair“ auf ein Ungleichgewicht zwischen den Rechten und Pflichten gewerblicher Nutzer beziehen, durch das der Torwächter einen unverhältnismäßigen Vorteil erlangt. Marktteilnehmer, einschließlich gewerblicher Nutzer zentraler Plattformdienste und alternativer Anbieter von Diensten, die zusammen mit solchen zentralen Plattformdiensten oder zu deren Unterstützung erbracht werden, sollten die Möglichkeit haben, die aus ihren innovativen oder sonstigen Bemühungen entstehenden Erträge angemessen abzuschöpfen. Aufgrund ihrer Funktion als Zugangstor und ihrer überragenden Verhandlungsmacht ist es möglich, dass Torwächter Verhaltensweisen an den Tag legen, die es anderen nicht ermöglichen, die Erträge aus ihren eigenen Beiträgen in vollem Umfang abzuschöpfen, und einseitig unausgewogene Bedingungen für die Nutzung ihrer zentralen Plattformdienste oder Dienste, die zusammen mit ihren zentralen Plattformdiensten oder zu deren Unterstützung erbracht werden, festlegen. Ein solches Ungleichgewicht wird nicht dadurch ausgeschlossen, dass der Torwächter einer bestimmten Gruppe von Nutzern einen bestimmten Dienst kostenlos anbietet, und kann auch darin bestehen, dass gewerbliche Nutzer ausgeschlossen oder diskriminiert werden, insbesondere wenn diese mit den vom Torwächter erbrachten Diensten im Wettbewerb stehen. Daher sollten Torwächtern mit dieser Verordnung Verpflichtungen auferlegt werden, die auf solche Verhaltensweisen abstellen."
REC_34,Recital,Recital (34),,"(34) Bestreitbarkeit und Fairness sind miteinander verknüpft. Die fehlende oder geringe Bestreitbarkeit eines bestimmten Dienstes kann es einem Torwächter ermöglichen, unfaire Praktiken anzuwenden. Ebenso können unfaire Praktiken eines Torwächters die Möglichkeiten gewerblicher Nutzer oder Dritter einschränken, die Position des Torwächters anzufechten. Eine bestimmte Verpflichtung in dieser Verordnung kann sich daher auf beide Elemente beziehen."
REC_35,Recital,Recital (35),,"(35) Die in dieser Verordnung festgelegten Verpflichtungen sind daher erforderlich, um konkrete Probleme bezüglich der öffentlichen Ordnung anzugehen, zumal im Hinblick auf die Notwendigkeit, die öffentliche Ordnung zu wahren, die Privatsphäre zu schützen und betrügerische und irreführende Geschäftspraktiken zu bekämpfen, dasselbe Ergebnis nicht durch andere, weniger restriktive Maßnahmen erzielt werden kann."
REC_36,Recital,Recital (36),,"(36) Torwächter erheben häufig in unmittelbarer Weise personenbezogene Daten von Endnutzern für die Zwecke der Erbringung von Online-Werbediensten, wenn Endnutzer Internetseiten und Software-Anwendungen Dritter nutzen. Zudem stellen Dritte Torwächtern personenbezogene Daten ihrer Endnutzer zur Verfügung, um bestimmte von den Torwächtern im Rahmen ihrer zentralen Plattformdienste erbrachten Dienste nutzen zu können, z. B. maßgeschneiderte Zielgruppen. Die Verarbeitung personenbezogener Daten von Dritten, die zentrale Plattformdienste nutzen, für die Zwecke der Erbringung von Online-Werbediensten verschafft Torwächtern hinsichtlich der Anhäufung von Daten potenzielle Vorteile, wodurch Markteintrittsschranken entstehen. Dies liegt daran, dass Torwächter personenbezogene Daten von deutlich mehr Dritten verarbeiten als andere Unternehmen. Ähnliche Vorteile ergeben sich daraus, dass i) personenbezogene Daten von Endnutzern, die über einen zentralen Plattformdienst erhoben wurden, mit Daten zusammengeführt werden, die über andere Dienste erhoben wurden, ii) personenbezogene Daten aus einem zentralen Plattformdienst in anderen Diensten weiterverwendet werden, die der Torwächter getrennt erbringt, insbesondere in Diensten, die nicht zusammen mit dem betreffenden zentralen Plattformdienst oder zu dessen Unterstützung erbracht werden, und umgekehrt oder iii) Endnutzer in verschiedenen Diensten von Torwächtern angemeldet werden, um personenbezogene Daten zusammenzuführen. Damit sichergestellt ist, dass Torwächter die Bestreitbarkeit zentraler Plattformdienste nicht auf unfaire Weise untergraben, sollten Torwächter Endnutzern ermöglichen, frei zu entscheiden, ob sie solchen Datenverarbeitungs- und Anmeldungspraktiken zustimmen, indem sie eine weniger personalisierte, aber gleichwertige Alternative anbieten, ohne die Nutzung des zentralen Plattformdienstes oder bestimmter Funktionen davon von der Einwilligung des Endnutzers abhängig zu machen. Dies sollte unbeschadet einer Verarbeitung personenbezogener Daten oder einer Anmeldung von Endnutzern in einem Dienst durch den Torwächter gelten, die sich auf die Rechtsgrundlage des Artikels 6 Absatz 1 Buchstaben c, d und e der Verordnung (EU) 2016/679, nicht aber auf Artikel 6 Absatz 1 Buchstaben b und f der genannten Verordnung, stützt."
REC_37,Recital,Recital (37),,"(37) Die weniger personalisierte Alternative sollte sich nicht von dem Dienst, der den Endnutzern, die ihre Einwilligung erteilen, erbracht wird, unterscheiden oder von geringerer Qualität sein, es sei denn, eine Qualitätsminderung ist eine unmittelbare Folge davon, dass der Torwächter nicht in der Lage ist, solche personenbezogenen Daten zu verarbeiten oder Endnutzer in einem Dienst anzumelden. Die Verweigerung der Einwilligung sollte nicht aufwendiger sein als die Erteilung der Einwilligung. Wenn der Torwächter um Einwilligung ersucht, sollte er dem Endnutzer proaktiv eine nutzerfreundliche Lösung für die explizite, klare und unkomplizierte Erteilung, Änderung oder Widerrufung der Einwilligung präsentieren. Insbesondere sollte die Einwilligung durch eine klare bestätigende Handlung oder Erklärung erteilt werden, die eine freiwillig für den bestimmten Fall, in informierter Weise und unmissverständlich abgegebene Willensbekundung des Endnutzers im Sinne der Verordnung (EU) 2016/679 darstellt. Zum Zeitpunkt der Einwilligung und nur soweit zutreffend sollte der Endnutzer darüber informiert werden, dass eine Verweigerung der Einwilligung zu einem weniger personalisierten Angebot führen kann, dass der zentrale Plattformdienst aber ansonsten unverändert bleibt und keine Funktionen vorenthalten werden. Kann die Einwilligung dem zentralen Plattformdienst des Torwächters nicht unmittelbar erteilt werden, so sollten Endnutzer ausnahmsweise über jeden Dienst eines Dritten, der diesen zentralen Plattformdienst nutzt, ihre Einwilligung erteilen können, dass der Torwächter personenbezogene Daten für die Zwecke der Erbringung von Online-Werbediensten verarbeiten darf. Zudem sollte es ebenso einfach sein, die Einwilligung zu widerrufen wie sie zu erteilen. Torwächter sollten ihre Online-Schnittstellen nicht so gestalten, organisieren oder betreiben, dass Endnutzer getäuscht, manipuliert oder anderweitig in ihrer Fähigkeit, ihre Einwilligung frei zu erteilen, maßgeblich beeinträchtigt oder behindert werden. Insbesondere sollte es Torwächtern nicht gestattet sein, Endnutzer mehr als einmal jährlich aufzufordern, ihre Einwilligung für denselben Verarbeitungszweck zu erteilen, für den sie ursprünglich keine Einwilligung erteilt oder ihre Einwilligung widerrufen haben. Diese Verordnung lässt die Verordnung (EU) 2016/679, einschließlich ihres Durchsetzungsrahmens, unberührt, die auf alle Ansprüche betroffener Personen im Zusammenhang mit einer Verletzung ihrer Rechte nach der genannten Verordnung in vollem Umfang anwendbar bleibt."
REC_38,Recital,Recital (38),,"(38) Kinder verdienen in Bezug auf ihre personenbezogenen Daten besonderen Schutz, insbesondere im Hinblick auf die Verwendung ihrer personenbezogenen Daten für die Zwecke kommerzieller Kommunikation oder der Erstellung von Nutzerprofilen. Der Schutz von Kindern im Internet ist ein wichtiges Ziel der Union und sollte im einschlägigen Unionsrecht Niederschlag finden. In diesem Zusammenhang sollte die Verordnung über einen Binnenmarkt für digitale Dienste gebührend berücksichtigt werden. Die vorliegende Verordnung entbindet Torwächter in keiner Weise von der im anwendbaren Unionsrecht verankerten Verpflichtung zum Schutz von Kindern."
REC_39,Recital,Recital (39),,"(39) In bestimmten Fällen, z. B. durch die Auferlegung vertraglicher Bedingungen, können Torwächter die Möglichkeiten gewerblicher Nutzer ihrer Online-Vermittlungsdienste beschränken, Endnutzern über andere Online-Vermittlungsdienste oder über direkte Online-Vertriebskanäle Produkte oder Dienstleistungen zu günstigeren Bedingungen, einschließlich günstigerer Preise, anzubieten. Beziehen sich solche Beschränkungen auf Online-Vermittlungsdienste Dritter, so schränken sie die Bestreitbarkeit durch andere Plattformen und damit die Auswahl anderer Online-Vermittlungsdienste für Endnutzer ein. Beziehen sich solche Beschränkungen auf direkte Online-Vertriebskanäle, so schränken sie die Freiheit gewerblicher Nutzer, solche Kanäle zu nutzen, auf unfaire Weise ein. Damit gewerbliche Nutzer der von Torwächtern betriebenen Online-Vermittlungsdienste andere Online-Vermittlungsdienste oder direkte Online-Vertriebskanäle frei wählen und den Endnutzern ihre Produkte oder Dienstleistungen zu differenzierten Konditionen anbieten können, sollte nicht hingenommen werden, dass Torwächter die Möglichkeiten gewerblicher Nutzer, sich für eine Differenzierung der Geschäftsbedingungen einschließlich des Preises zu entscheiden, einschränken. Dies sollte für jede Maßnahme mit gleicher Wirkung gelten, z. B. für erhöhte Provisionssätze oder die Auslistung der Angebote gewerblicher Nutzer."
