ID,Type,Label,Title,Text
REC_75,Recital,Recital (75),,"(75) La Commission devrait examiner et apprécier si des mesures correctives comportementales ou, le cas échéant, structurelles sont justifiées afin de veiller à ce que le contrôleur d’accès ne puisse contrarier les objectifs du présent règlement par le non-respect systématique d’au moins une des obligations qui y sont définies. Tel est le cas si la Commission a émis à l’encontre d’un contrôleur d’accès, sur une période de huit ans, au moins trois décisions constatant un non-respect, qui peuvent concerner des services de plateforme essentiels différents et différentes obligations prévues par le présent règlement, et si le contrôleur d’accès a maintenu, étendu ou encore renforcé son impact au sein du marché intérieur, la dépendance économique de ses entreprises utilisatrices et utilisateurs finaux vis-à-vis de ses services de plateforme essentiels ou la solidité de sa position. Un contrôleur d’accès devrait être réputé avoir maintenu, étendu ou renforcé sa position lorsque, malgré les mesures d’exécution prises par la Commission, il conserve ou a encore consolidé ou accru son importance en tant que point d’accès permettant aux entreprises utilisatrices d’atteindre les utilisateurs finaux. La Commission devrait dans ces cas de figure avoir le pouvoir d’imposer toute mesure corrective, qu’elle soit comportementale ou structurelle, dans le respect du principe de proportionnalité. Dans ce contexte, la Commission devrait avoir le pouvoir d’interdire au contrôleur d’accès, dans la mesure où cette mesure corrective est proportionnée et nécessaire pour préserver ou rétablir l’équité et la contestabilité affectées par le non-respect systématique, pendant une période limitée, de procéder à une concentration concernant ces services de plateforme essentiels, les autres services fournis dans le secteur numérique ou les services permettant la collecte de données concernées par le non-respect systématique. Afin de permettre la participation effective de tiers et de donner la possibilité de tester les mesures correctives avant de les appliquer, la Commission devrait publier une synthèse non confidentielle détaillée de la situation et des mesures à prendre. La Commission devrait être en mesure de rouvrir une procédure, y compris lorsque les mesures précisées se révèlent inefficaces. Une réouverture due à l’inefficacité de mesures correctives adoptées par voie de décision devrait permettre à la Commission de modifier les mesures correctives de manière prospective. La Commission devrait également être en mesure de fixer un délai raisonnable dans lequel il devrait être possible de rouvrir la procédure si les mesures correctives se révèlent inefficaces."
REC_76,Recital,Recital (76),,"(76) Lorsque, au cours d’une enquête portant sur un non-respect systématique, un contrôleur d’accès propose à la Commission de prendre des engagements, cette dernière devrait être en mesure d’adopter une décision rendant ces engagements obligatoires pour le contrôleur d’accès concerné, si elle estime que ces engagements garantissent le respect effectif des obligations énoncées dans le présent règlement. Cette décision devrait également constater qu’il n’y a plus lieu pour la Commission d’agir en ce qui concerne le non-respect systématique faisant l’objet de l’enquête. Lorsqu’elle évalue si les engagements que le contrôleur d’accès propose de prendre sont suffisants pour assurer le respect effectif des obligations prévues par le présent règlement, la Commission devrait être autorisée à tenir compte des tests effectués par le contrôleur d’accès pour démontrer l’efficacité pratique des engagements proposés. La Commission devrait vérifier que la décision relative aux engagements est pleinement respectée et atteint ses objectifs, et elle devrait être habilitée à rouvrir la décision si elle estime que les engagements ne sont pas efficaces."
REC_77,Recital,Recital (77),,"(77) Les services du secteur numérique et les types de pratiques liées à ces services peuvent évoluer rapidement et de façon considérable. Afin de veiller à ce que le présent règlement reste à jour et constitue une réponse réglementaire efficace et globale aux problèmes que posent les contrôleurs d’accès, il est important de prévoir un réexamen régulier des listes des services de plateforme essentiels, ainsi que des obligations prévues par le présent règlement. Cela est particulièrement important pour garantir qu’une pratique qui est susceptible de limiter la contestabilité des services de plateforme essentiels ou qui est déloyale soit mise en évidence. Bien qu’il importe de procéder régulièrement à des réexamens, compte tenu de l’évolution dynamique du secteur numérique, tout réexamen devrait être effectué dans un délai raisonnable et adéquat afin de procurer une sécurité juridique en ce qui concerne les conditions réglementaires. Les enquêtes de marché devraient également permettre à la Commission de disposer d’une base factuelle solide lui permettant d’apprécier si elle doit proposer de modifier le présent règlement de manière à réexaminer, élargir, ou détailler davantage les listes des services de plateforme essentiels. Elles devraient en outre permettre à la Commission de disposer d’une base factuelle solide lui permettant d’apprécier si elle doit proposer une modification des obligations prévues par le présent règlement, ou si elle doit adopter un acte délégué pour mettre à jour ces obligations."
REC_78,Recital,Recital (78),,"(78) En ce qui concerne les procédés des contrôleurs d’accès qui ne relèvent pas des obligations énoncées dans le présent règlement, la Commission devrait avoir la possibilité d’ouvrir une enquête de marché sur de nouveaux services et de nouvelles pratiques afin de déterminer si les obligations énoncées dans le présent règlement doivent être complétées par un acte délégué relevant du champ d’application de l’habilitation établie pour de tels actes délégués dans le présent règlement, ou en présentant une proposition visant à modifier le présent règlement. Cette disposition est sans préjudice de la possibilité pour la Commission, dans les cas appropriés, d’intenter une procédure au titre de l’article 101 ou 102 du traité sur le fonctionnement de l’Union européenne. Ces procédures devraient être conduites conformément au règlement (CE) n o 1/2003 du Conseil ( 18 ) . Dans les cas d’urgence justifiés par le fait qu’un préjudice grave et irréparable risque d’être causé à la concurrence, la Commission devrait envisager d’adopter des mesures provisoires conformément à l’article 8 du règlement (CE) n o 1/2003."
REC_79,Recital,Recital (79),,"(79) Si les contrôleurs d’accès se livrent à une pratique déloyale ou qui limite la contestabilité des services de plateforme essentiels déjà désignés en application du présent règlement, mais que cette pratique n’est pas explicitement couverte par les obligations prévues par le présent règlement, la Commission devrait être en mesure de mettre à jour le présent règlement au moyen d’actes délégués. Ces mises à jour par voie d’actes délégués devraient être soumises à la même norme en matière d’enquête et devraient donc être précédées d’une enquête de marché. La Commission devrait également appliquer une norme prédéfinie pour identifier ce type de pratiques. Cette norme juridique devrait donc garantir que le type d’obligations qui pourraient être imposées à tout moment aux contrôleurs d’accès en vertu du présent règlement est suffisamment prévisible."
REC_80,Recital,Recital (80),,"(80) Afin d’assurer la mise en œuvre et le respect effectifs du présent règlement, la Commission devrait disposer de pouvoirs d’enquête et de coercition étendus pour lui permettre d’enquêter, de faire respecter et de contrôler les règles énoncées dans le présent règlement, tout en veillant au respect du droit fondamental d’être entendu et d’accéder au dossier dans le cadre des procédures d’exécution. La Commission devrait en outre disposer de ces pouvoirs d’enquête pour mener des enquêtes de marché, y compris aux fins de la mise à jour et du réexamen du présent règlement."
REC_81,Recital,Recital (81),,"(81) La Commission devrait disposer dans toute l’Union du pouvoir de demander les renseignements nécessaires aux fins du présent règlement. La Commission devrait, en particulier, avoir accès à tous les documents, données, bases de données, algorithmes et informations pertinents nécessaires à l’ouverture et à la conduite d’enquêtes ainsi qu’au contrôle du respect des obligations énoncées dans le présent règlement, quel que soit le détenteur de ces informations, et indépendamment de leur forme, format, support de stockage ou lieu de conservation."
REC_82,Recital,Recital (82),,"(82) La Commission devrait pouvoir demander directement aux entreprises ou associations d’entreprises de fournir toutes preuves, données et informations pertinentes. De plus, la Commission devrait être en mesure de demander tout renseignement pertinent aux autorités compétentes d’un État membre, ou à toute personne physique ou morale aux fins du présent règlement. Lorsqu’elles se conforment à la décision de la Commission, les entreprises sont tenues de répondre à des questions portant sur les faits et de fournir des documents."
REC_83,Recital,Recital (83),,"(83) La Commission devrait également être habilitée à procéder à l’inspection de toute entreprise ou association d’entreprises, à auditionner toute personne susceptible de disposer d’informations utiles et à enregistrer ses déclarations."
REC_84,Recital,Recital (84),,"(84) Les mesures provisoires peuvent constituer un instrument important pour garantir que l’infraction faisant l’objet d’une enquête en cours n’entraîne pas de préjudice grave et irréparable aux entreprises utilisatrices ou aux utilisateurs finaux des contrôleurs d’accès. Cet instrument joue un rôle important pour éviter une évolution qu’il serait très difficile d’inverser par une décision prise par la Commission à la fin de la procédure. La Commission devrait par conséquent avoir le pouvoir d’ordonner des mesures provisoires dans le cadre d’une procédure engagée en vue de l’adoption éventuelle d’une décision constatant un non-respect. Ce pouvoir devrait s’appliquer dans les cas où la Commission a constaté à première vue l’existence d’une infraction aux obligations qui incombent aux contrôleurs d’accès et où il existe un risque de préjudice grave et irréparable pour les entreprises utilisatrices ou les utilisateurs finaux des contrôleurs d’accès. Des mesures provisoires ne devraient s’appliquer que pour une durée déterminée, soit jusqu’au terme de la procédure engagée par la Commission, soit pour une période déterminée, qui peut être renouvelée dans la mesure où cela est nécessaire et opportun."
REC_85,Recital,Recital (85),,"(85) La Commission devrait pouvoir prendre les mesures nécessaires pour contrôler la mise en œuvre et le respect effectifs des obligations prévues par le présent règlement. Au titre de ces mesures, la Commission devrait avoir la capacité de nommer des experts externes indépendants et des auditeurs chargés de l’assister dans ce processus, y compris, le cas échéant, issus des autorités compétentes des États membres, par exemple les autorités chargées de la protection des données ou des consommateurs. Lors de la désignation des auditeurs, la Commission devrait assurer une rotation suffisante."
REC_86,Recital,Recital (86),,"(86) Le respect des obligations imposées par le présent règlement devrait pouvoir être assuré au moyen d’amendes et d’astreintes. À cette fin, il y a lieu de prévoir également des amendes et des astreintes d’un montant approprié en cas de non-respect des obligations et de violation des règles de procédure, sous réserve des délais de prescription appropriés, conformément aux principes de proportionnalité et ne bis in idem. La Commission et les autorités nationales compétentes devraient coordonner leurs efforts en matière de contrôle de l’application afin de veiller au respect des principes susmentionnés. En particulier, la Commission devrait tenir compte de toutes les amendes et astreintes imposées à la même personne morale pour les mêmes faits par une décision finale dans le cadre d’une procédure relative à une infraction à d’autres règles de l’Union ou nationales, de manière à veiller à ce que l’ensemble des amendes et astreintes imposées correspondent à la gravité des infractions commises."
REC_87,Recital,Recital (87),,"(87) Afin de garantir le recouvrement effectif d’une amende infligée à une association d’entreprises pour une infraction qu’elle a commise, il est nécessaire de fixer les conditions auxquelles il est possible pour la Commission d’exiger le paiement de l’amende auprès des entreprises membres de cette association d’entreprises lorsque celle-ci n’est pas solvable."
REC_88,Recital,Recital (88),,"(88) Dans le contexte des procédures menées au titre du présent règlement, il convient de consacrer le droit de l’entreprise intéressée d’être entendue par la Commission, et les décisions prises devraient faire l’objet d’une large publicité. Tout en assurant le droit à une bonne administration, le droit d’accès au dossier et le droit d’être entendu, il est indispensable de protéger les informations confidentielles. De plus, tout en respectant la confidentialité des informations, la Commission devrait garantir que toute information sur laquelle la décision repose est divulguée dans la mesure nécessaire pour que le destinataire de la décision comprenne les faits et les considérations qui ont guidé celle-ci. Il convient en outre de veiller à ce que la Commission n’utilise que des informations recueillies en vertu du présent règlement aux fins du présent règlement, sauf disposition expresse contraire. Enfin, il devrait être possible, dans certaines conditions, de considérer certains documents d’affaires, tels que les communications entre les avocats et leurs clients, comme confidentiels si les conditions applicables sont réunies."
REC_89,Recital,Recital (89),,"(89) Lorsqu’elle élabore des synthèses non confidentielles à publier afin de permettre effectivement aux tiers intéressés de présenter des observations, la Commission devrait tenir dûment compte de l’intérêt légitime des entreprises à la protection de leurs secrets d’affaires et autres informations confidentielles."
REC_90,Recital,Recital (90),,"(90) L’application cohérente, efficace et complémentaire des instruments juridiques disponibles aux contrôleurs d’accès nécessite une coopération et une coordination entre la Commission et les autorités nationales dans le cadre de leurs compétences. La Commission et les autorités nationales devraient coopérer et coordonner leurs actions nécessaires pour l’application des instruments juridiques disponibles aux contrôleurs d’accès au sens du présent règlement et respecter le principe de coopération loyale énoncé à l’article 4 du traité sur l’Union européenne. Le soutien qu’apportent les autorités nationales à la Commission devrait pouvoir comprendre la fourniture à cette dernière de toutes les informations nécessaires en leur possession ou, à la demande de celle-ci et dans l’exercice de ses compétences, d’une assistance qui lui permette de mieux pouvoir accomplir les tâches qui lui sont assignées par le présent règlement."
REC_91,Recital,Recital (91),,"(91) La Commission est la seule autorité habilitée à faire appliquer le présent règlement. Afin de soutenir la Commission, les États membres devraient avoir la possibilité d’habiliter leurs autorités nationales compétentes chargées de faire appliquer les règles de concurrence à mener des enquêtes sur d’éventuelles cas de non-respect par les contrôleurs d’accès de certaines obligations prévues par le présent règlement. Cette démarche pourrait notamment se justifier lorsqu’il n’est pas possible de déterminer d’emblée si le comportement d’un contrôleur d’accès est de nature à constituer une infraction au présent règlement, aux règles de concurrence que l’autorité nationale compétente est habilitée à faire appliquer, ou aux deux. L’autorité nationale compétente chargée de faire appliquer les règles de concurrence devrait communiquer à la Commission un rapport sur ses constatations concernant d’éventuels cas de non-respect par les contrôleurs d’accès de certaines obligations prévues par le présent règlement, afin que celle-ci ouvre des procédures d’enquête sur tout cas de non-respect en tant que seule instance habilitée à faire appliquer les dispositions du présent règlement. La Commission devrait avoir toute latitude pour décider d’ouvrir de telles procédures. Afin d’éviter un chevauchement des enquêtes menées au titre du présent règlement, l’autorité nationale compétente concernée devrait informer la Commission avant de prendre sa première mesure d’enquête sur un éventuel cas de non-respect par les contrôleurs d’accès de certaines obligations prévues par le présent règlement. Les autorités nationales compétentes devraient également agir en étroite coopération et coordination avec la Commission lorsqu’elles font appliquer les règles nationales de concurrence à l’encontre des contrôleurs d’accès, y compris en ce qui concerne la fixation d’amendes. À cette fin, elles devraient informer la Commission lorsqu’elles engagent une procédure fondée sur des règles nationales de concurrence à l’encontre des contrôleurs d’accès, ainsi qu’avant d’imposer des obligations aux contrôleurs d’accès dans le cadre d’une telle procédure. Afin d’éviter les doubles emplois, le fait d’informer du projet de décision conformément à l’article 11 du règlement (CE) n o 1/2003 devrait pouvoir, le cas échéant, servir de notification au titre du présent règlement."
REC_92,Recital,Recital (92),,"(92) Afin de garantir que le présent règlement est appliqué et exécuté de façon harmonisée, il importe de veiller à ce que les autorités nationales, y compris les juridictions nationales, disposent de toutes les informations nécessaires pour s’assurer que leurs décisions ne soient pas contraires à une décision adoptée par la Commission en vertu du présent règlement. Les juridictions nationales devraient être autorisées à demander à la Commission de leur transmettre des informations ou des avis sur des questions concernant l’application du présent règlement. Dans le même temps, la Commission devrait pouvoir présenter des observations orales ou écrites aux juridictions nationales. Cette disposition est sans préjudice de la possibilité qu’ont les juridictions nationales d’introduire une demande de décision préjudicielle conformément à l’article 267 du traité sur le fonctionnement de l’Union européenne."
REC_93,Recital,Recital (93),,"(93) Afin d’assurer la cohérence et une complémentarité effective dans la mise en œuvre du présent règlement et d’autres réglementations sectorielles applicables aux contrôleurs d’accès, la Commission devrait bénéficier de l’expertise d’un groupe de haut niveau spécialisé. Ce groupe de haut niveau devrait également avoir la possibilité d’assister la Commission par le biais d’avis, d’expertise et de recommandations, le cas échéant, concernant des questions générales liées à la mise en œuvre ou à l’application du présent règlement. Le groupe de haut niveau devrait se composer des organes et réseaux européens concernés, et sa composition devrait garantir un niveau élevé d’expertise et un équilibre géographique. Les membres du groupe de haut niveau devraient régulièrement faire rapport aux organes et réseaux qu’ils représentent sur les tâches effectuées dans le cadre du groupe, et les consulter à cet égard."
REC_94,Recital,Recital (94),,"(94) Étant donné que les décisions prises par la Commission en application du présent règlement sont soumises au contrôle de la Cour de justice conformément au traité sur le fonctionnement de l’Union européenne, celle-ci devrait, conformément à l’article 261 du traité sur le fonctionnement de l’Union européenne, disposer d’une compétence de pleine juridiction en ce qui concerne les amendes et les astreintes."
REC_95,Recital,Recital (95),,(95) La Commission devrait avoir la possibilité d’élaborer des lignes directrices pour fournir des orientations supplémentaires sur différents aspects du présent règlement ou pour aider les entreprises fournissant des services de plateforme essentiels à mettre en œuvre les obligations découlant du présent règlement. Ces orientations devraient pouvoir se fonder en particulier sur l’expérience acquise par la Commission dans le cadre du contrôle du respect du présent règlement. La publication de toute ligne directrice au titre du présent règlement est une prérogative et relève de la seule discrétion de la Commission et ne devrait pas être considérée comme un élément constitutif aux fins de veiller à ce que les entreprises ou associations d’entreprises concernées respectent les obligations qui leur incombent en vertu du présent règlement.
REC_96,Recital,Recital (96),,"(96) La mise en œuvre de certaines des obligations des contrôleurs d’accès, telles que celles liées à l’accès aux données, à leur portabilité ou à leur interopérabilité pourrait être facilitée par l’utilisation de normes techniques. À cet égard, la Commission devrait avoir la possibilité, lorsque cela est approprié et nécessaire, de demander aux organisations européennes de normalisation d’en élaborer."
REC_97,Recital,Recital (97),,"(97) Afin d’assurer la contestabilité et l’équité des marchés dans le secteur numérique de l’Union là où des contrôleurs d’accès opèrent, il convient de déléguer à la Commission le pouvoir d’adopter des actes conformément à l’article 290 du traité sur le fonctionnement de l’Union européenne afin de modifier la méthode qui figure dans une annexe du présent règlement et qui est utilisée pour déterminer si les seuils quantitatifs concernant les utilisateurs finaux actifs et les entreprises utilisatrices actives applicables à la désignation des contrôleurs d’accès sont atteints, afin de préciser davantage les éléments supplémentaires de la méthode qui ne figurent pas dans ladite annexe et qui permettent de déterminer si les seuils quantitatifs applicables à la désignation des contrôleurs d’accès sont atteints et afin de compléter les obligations existantes prévues dans le présent règlement, lorsque, sur la base d’une enquête de marché, la Commission a constaté qu’il fallait mettre à jour les obligations concernant les pratiques qui limitent la contestabilité des services de plateforme essentiels ou sont déloyales et que la mise à jour envisagée relève du champ d’application de l’habilitation établie pour de tels actes délégués dans le présent règlement."
REC_98,Recital,Recital (98),,"(98) Lorsqu’elle adopte des actes délégués en vertu du présent règlement, il importe particulièrement que la Commission procède aux consultations appropriées durant son travail préparatoire, y compris au niveau des experts, et que ces consultations soient menées conformément aux principes définis dans l’accord interinstitutionnel du 13 avril 2016«Mieux légiférer» ( 19 ) . En particulier, pour assurer leur égale participation à la préparation des actes délégués, le Parlement européen et le Conseil reçoivent tous les documents au même moment que les experts des États membres, et leurs experts ont systématiquement accès aux réunions des groupes d’experts de la Commission traitant de la préparation des actes délégués."
REC_99,Recital,Recital (99),,"(99) Afin d’assurer des conditions uniformes d’exécution du présent règlement, il convient de conférer des compétences d’exécution à la Commission pour préciser les mesures à mettre en œuvre par les contrôleurs d’accès en vue de respecter effectivement les obligations leur incombant en vertu du présent règlement; pour suspendre, en tout ou en partie, une obligation spécifique imposée à un contrôleur d’accès; pour exempter un contrôleur d’accès, en tout ou en partie, d’une obligation spécifique; pour préciser les mesures à mettre en œuvre par un contrôleur d’accès lorsqu’il se soustrait aux obligations prévues par le présent règlement; pour mener à bien une enquête de marché en vue de la désignation des contrôleurs d’accès; pour imposer des mesures correctives en cas de non-respect systématique; pour ordonner des mesures provisoires à l’encontre d’un contrôleur d’accès; pour rendre des engagements obligatoires pour un contrôleur d’accès; pour établir son constat de non-respect; pour fixer le montant définitif de l’astreinte; pour déterminer la forme, la teneur et les autres modalités des notifications, des communications d’informations, des demandes motivées et des rapports réglementaires transmis par les contrôleurs d’accès; pour définir les modalités opérationnelles et techniques en vue de la mise en œuvre de l’interopérabilité ainsi que la méthodologie et la procédure pour la description, devant faire l’objet d’un audit, des techniques utilisées pour le profilage des consommateurs; pour prévoir les modalités pratiques des procédures, de la prolongation des délais, de l’exercice des droits au cours de la procédure, de la divulgation, ainsi que de la coopération et de la coordination entre la Commission et les autorités nationales. Ces compétences devraient être exercées conformément au règlement (UE) n o 182/2011."
REC_100,Recital,Recital (100),,"(100) Il convient d’avoir recours à la procédure d’examen pour l’adoption d’un acte d’exécution relatif aux modalités pratiques de la coopération et de la coordination entre la Commission et les États membres. Il convient d’avoir recours à la procédure consultative pour les autres actes d’exécution prévus par le présent règlement. Cela se justifie par le fait que ces autres actes d’exécution ont trait à des aspects pratiques des procédures établies dans le présent règlement, tels que la forme, le contenu et d’autres détails des différentes étapes de la procédure, aux modalités pratiques des différentes étapes de la procédure, par exemple la prolongation des délais de procédure ou le droit d’être entendu, ainsi qu’aux décisions d’exécution individuelles adressées à un contrôleur d’accès."
REC_101,Recital,Recital (101),,"(101) Conformément au règlement (UE) n o 182/2011, chaque État membre devrait être représenté au sein du comité consultatif et décider de la composition de sa délégation. Cette délégation peut inclure, entre autres, des experts des autorités compétentes des États membres, qui possèdent l’expertise nécessaire pour une question spécifique présentée au comité consultatif."
REC_102,Recital,Recital (102),,"(102) Les lanceurs d’alerte peuvent porter à l’attention des autorités compétentes de nouvelles informations qui peuvent les aider à détecter les infractions au présent règlement et leur permettre d’imposer des sanctions. Il convient de veiller à ce que des dispositifs adéquats soient mis en place afin de permettre aux lanceurs d’alerte de prévenir les autorités compétentes en cas d’infraction potentielle ou avérée du présent règlement et de protéger ces lanceurs d’alerte contre des représailles. À cette fin, il convient de prévoir dans le présent règlement que la directive (UE) 2019/1937 du Parlement européen et du Conseil ( 20 ) s’applique au signalement de violations du présent règlement et à la protection des personnes signalant de telles violations."
REC_103,Recital,Recital (103),,"(103) En vue de renforcer la sécurité juridique, l’applicabilité, en vertu du présent règlement, de la directive (UE) 2019/1937 aux signalements de violations du présent règlement et à la protection des personnes qui signalent de telles violations devrait se refléter dans ladite directive. Il y a lieu de modifier en conséquence l’annexe de la directive (UE) 2019/1937. Il appartient aux États membres de veiller à ce que cette modification soit prise en compte dans leurs mesures de transposition adoptées conformément à la directive (UE) 2019/1937, bien que l’adoption de mesures de transposition nationales ne soit pas une condition de l’applicabilité de ladite directive, à compter de la date d’application du présent règlement, au signalement de violations du présent règlement et à la protection des personnes qui les signalent."
REC_104,Recital,Recital (104),,"(104) Les consommateurs devraient être autorisés à faire respecter leurs droits relatifs aux obligations imposées aux contrôleurs d’accès dans le cadre du présent règlement, au titre d’actions représentatives conformément à la directive (UE) 2020/1828 du Parlement européen et du Conseil ( 21 ) . À cette fin, le présent règlement devrait prévoir que la directive (UE) 2020/1828 est applicable aux actions représentatives intentées en raison des infractions commises par des contrôleurs d’accès aux dispositions du présent règlement qui portent atteinte ou risquent de porter atteinte aux intérêts collectifs des consommateurs. Il y a donc lieu de modifier en conséquence l’annexe de ladite directive. Il appartient aux États membres de veiller à ce que cette modification soit prise en compte dans leurs mesures de transposition adoptées conformément à la directive (UE) 2020/1828, bien que l’adoption de mesures de transposition nationales à cet égard ne soit pas une condition de l’applicabilité de ladite directive à ces actions représentatives. L’applicabilité de la directive (UE) 2020/1828 aux actions représentatives intentées en raison des infractions commises par des contrôleurs d’accès aux dispositions du présent règlement qui portent atteinte ou risquent de porter atteinte aux intérêts collectifs des consommateurs devrait commencer à partir de la date d’application des dispositions législatives, réglementaires et administratives des États membres nécessaires à la transposition de ladite directive, ou à partir de la date d’application du présent règlement, la plus récente de ces dates étant retenue."
REC_105,Recital,Recital (105),,"(105) La Commission devrait évaluer périodiquement le présent règlement et suivre de près son incidence sur la contestabilité et l’équité des relations commerciales dans l’économie des plateformes en ligne, notamment en vue de déterminer la nécessité de modifications au regard des évolutions technologiques ou commerciales. Cette évaluation devrait comprendre le réexamen régulier de la liste des services de plateforme essentiels et des obligations imposées aux contrôleurs d’accès, ainsi que le contrôle de leur respect, dans le but d’assurer la contestabilité et l’équité des marchés numériques dans l’Union. Dans ce contexte, la Commission devrait également évaluer le champ de l’obligation concernant l’interopérabilité des services de communications électroniques non fondés sur la numérotation. Afin d’obtenir une vue d’ensemble de l’évolution du secteur numérique, l’évaluation devrait tenir compte des expériences des États membres et des parties prenantes concernées. À cet égard, la Commission devrait également avoir la possibilité de tenir compte des avis et rapports qui lui sont présentés par l’observatoire sur l’économie des plateformes en ligne instauré par la décision de la Commission C(2018) 2393 du 26 avril 2018. À la suite de l’évaluation, la Commission devrait prendre les mesures qui s’imposent. La Commission devrait avoir pour objectif le maintien d’un niveau élevé de protection et de respect des droits et valeurs communs, en particulier l’égalité et la non-discrimination, lorsqu’elle procède aux appréciations et réexamens des pratiques et des obligations énoncées dans le présent règlement."
REC_106,Recital,Recital (106),,"(106) Sans préjudice de la procédure budgétaire et grâce aux instruments financiers existants, il convient d’allouer à la Commission des ressources humaines, financières et techniques suffisantes pour lui permettre de s’acquitter efficacement de ses tâches et d’exercer les pouvoirs nécessaires à l’exécution du présent règlement."
REC_107,Recital,Recital (107),,"(107) Étant donné que l’objectif du présent règlement, à savoir assurer la contestabilité et l’équité du secteur numérique en général, et des services de plateforme essentiels en particulier, en vue d’encourager l’innovation, la qualité des produits et services numériques, l’équité et la compétitivité des prix, ainsi qu’un niveau élevé de qualité et de choix pour les utilisateurs finaux dans le secteur numérique, ne peut pas être atteint de manière suffisante par les États membres mais peut, en raison du modèle commercial et des activités des contrôleurs d’accès, ainsi que de l’ampleur et des effets de ces activités, l’être mieux au niveau de l’Union, celle-ci peut prendre des mesures, conformément au principe de subsidiarité consacré à l’article 5 du traité sur l’Union européenne. Conformément au principe de proportionnalité énoncé audit article, le présent règlement n’excède pas ce qui est nécessaire pour atteindre cet objectif."
REC_108,Recital,Recital (108),,(108) Le Contrôleur européen de la protection des données a été consulté conformément à l’article 42 du règlement (UE) 2018/1725 et a rendu un avis le 10 février 2021 ( 22 ) .
REC_109,Recital,Recital (109),,"(109) Le présent règlement respecte les droits fondamentaux et observe les principes reconnus par la Charte des droits fondamentaux de l’Union européenne, notamment ses articles 16, 47 et 50. En conséquence, l’interprétation et l’application du présent règlement devraient observer ces droits et principes,"
